,Estimated_Insects_Count,Crop_Type,Soil_Type,Pesticide_Use_Category,Number_Doses_Week,Number_Weeks_Used,Number_Weeks_Quit,Season,target
8108,984,0,0,1,60,37,0,1,0
8109,984,0,1,1,5,28,0,1,0
8110,984,0,1,1,10,14,0,0,0
8111,984,0,1,1,30,14,0,1,0
8112,984,0,1,1,40,29,0,1,0
8113,984,0,1,1,20,29,0,0,1
8114,984,0,1,1,10,39,0,0,1
8115,984,0,1,1,25,41,0,1,1
8116,984,0,1,1,15,37,0,1,1
8117,984,0,1,1,15,35,0,1,1
8118,984,0,1,1,20,36,0,1,2
8119,1056,0,0,1,10,21,0,1,0
8120,1056,0,0,1,30,35,0,0,0
8121,1056,0,0,1,15,40,0,2,2
8122,1056,0,1,1,5,44,0,2,0
8123,1056,0,1,1,10,44,0,1,0
8124,1056,0,1,1,30,20,0,0,0
8125,1056,0,1,1,30,35,0,1,0
8126,1056,0,1,1,35,37,0,0,0
8127,1056,0,1,1,55,41,0,0,0
8128,1056,0,1,1,40,41,0,0,1
8129,1132,0,0,1,10,29,0,2,0
8130,1132,0,0,1,10,38,0,0,0
8131,1132,0,0,1,20,34,0,1,0
8132,1132,0,0,1,30,34,0,1,0
8133,1132,0,0,1,40,19,0,1,0
8134,1132,0,0,1,40,38,0,1,2
8135,1132,0,1,1,10,10,0,0,0
8136,1132,0,1,1,10,28,0,1,0
8137,1132,0,1,1,15,14,0,1,0
8138,1132,0,1,1,30,26,0,2,0
8139,1132,0,1,1,35,41,0,0,0
8140,1132,0,1,1,10,36,0,2,1
8141,1212,0,0,1,5,10,0,1,0
8142,1212,0,0,1,5,35,0,0,0
8143,1212,0,0,1,15,10,0,0,0
8144,1212,0,0,1,40,28,0,1,0
8145,1212,0,0,1,50,42,0,1,0
8146,1212,0,0,1,15,40,0,0,1
8147,1212,0,0,1,20,30,0,1,1
8148,1212,0,1,1,15,9,0,2,0
8149,1212,0,1,1,20,10,0,1,0
8150,1212,0,1,1,25,45,0,1,0
8151,1212,0,1,1,20,39,0,1,1
8152,1296,0,1,1,5,14,0,0,0
8153,1296,0,1,1,5,36,0,2,0
8154,1297,0,1,1,20,15,0,0,0
8155,1296,0,1,1,20,21,0,0,0
8156,1296,0,1,1,25,36,0,1,0
8157,1296,0,1,1,40,30,0,2,0
8158,1296,0,1,1,40,44,0,1,0
8159,1296,0,1,1,60,42,0,2,0
8160,1385,0,0,1,5,36,0,1,0
8161,1385,0,0,1,10,43,0,0,0
8162,1385,0,0,1,10,43,0,1,0
8163,1385,0,0,1,15,32,0,0,0
8164,1385,0,0,1,25,24,0,2,0
8165,1385,0,0,1,30,47,0,2,0
8166,1385,0,0,1,40,20,0,0,0
8167,1385,0,1,1,40,20,0,0,0
8168,1385,0,1,1,20,26,0,0,1
8169,1385,0,1,1,20,41,0,1,1
8170,1385,0,1,1,10,43,0,1,1
8171,1385,0,1,1,25,40,0,2,1
8172,1478,0,0,1,10,52,0,2,0
8173,1478,0,0,1,10,52,0,0,0
8174,1478,0,0,1,10,43,0,1,1
8175,1478,0,1,1,5,37,0,2,0
8176,1478,0,1,1,15,45,0,0,0
8177,1478,0,1,1,25,44,0,1,0
8178,1478,0,1,1,40,20,0,0,0
8179,1478,0,1,1,50,37,0,1,0
8180,1478,0,1,1,10,20,0,1,1
8181,1576,0,0,1,30,34,0,0,0
8182,1576,0,1,1,30,34,0,1,0
8183,1576,0,1,1,35,31,0,0,0
8184,1576,0,1,1,20,47,0,2,1
8185,1678,0,0,1,10,34,0,2,0
8186,1678,0,0,1,10,43,0,0,0
8187,1678,0,0,1,25,14,0,0,0
8188,1678,0,1,1,15,14,0,2,0
8189,1678,0,1,1,20,14,0,1,0
8190,1678,0,1,1,35,43,0,1,0
8191,1678,0,1,1,20,35,0,0,1
8192,1678,0,1,1,20,48,0,0,1
8193,1678,0,1,1,10,40,0,1,1
8194,1678,0,1,1,20,40,0,2,2
8195,1786,0,0,1,10,24,0,1,0
8196,1785,0,0,1,15,37,0,1,0
8197,1786,0,0,1,15,39,0,1,0
8198,1786,0,0,1,35,46,0,2,0
8199,1785,0,0,1,30,35,0,2,1
8200,1786,0,0,1,30,46,0,1,1
8201,1785,0,1,1,5,46,0,0,0
8202,1785,0,1,1,40,25,0,0,0
8203,1785,0,1,1,40,36,0,1,0
8204,1786,0,1,1,30,38,0,1,1
8205,1785,0,1,1,40,49,0,1,1
8206,1785,0,1,1,30,41,0,1,2
8207,1898,0,0,1,10,30,0,2,0
8208,1898,0,0,1,10,51,0,0,0
8209,1898,0,0,1,15,20,0,0,0
8210,1898,0,0,1,35,52,0,0,0
8211,1898,0,0,1,60,51,0,1,0
8212,1898,0,0,1,30,48,0,0,1
8213,1898,0,0,1,40,42,0,0,1
8214,1898,0,1,1,30,53,0,1,0
8215,1898,0,1,1,30,56,0,1,0
8216,1898,0,1,1,20,49,0,1,1
8217,2015,0,0,1,10,49,0,0,0
8218,2016,0,0,1,15,49,0,1,0
8219,2015,0,0,1,15,53,0,2,0
8220,2016,0,0,1,25,53,0,1,0
8221,2016,0,0,1,30,53,0,1,0
8222,2016,0,0,1,35,45,0,0,0
8223,2016,0,0,1,20,40,0,1,1
8224,2015,0,1,1,5,43,0,2,0
8225,2015,0,1,1,5,46,0,0,0
8226,2016,0,1,1,20,43,0,0,0
8227,2015,0,1,1,25,51,0,1,0
8228,2138,0,0,1,15,51,0,1,0
8229,2138,0,0,1,20,17,0,0,0
8230,2139,0,0,1,30,51,0,0,0
8231,2138,0,0,1,40,46,0,2,0
8232,2138,0,0,1,40,21,0,1,1
8233,2139,0,1,1,30,42,0,1,0
8234,2139,0,1,1,10,33,0,1,1
8235,2138,0,1,1,15,51,0,1,2
8236,2267,0,0,1,5,45,0,2,0
8237,2267,0,0,1,10,52,0,0,0
8238,2267,0,0,1,20,51,0,1,0
8239,2267,0,0,1,20,52,0,1,1
8240,2267,0,1,1,15,53,0,1,0
8241,2267,0,1,1,20,24,0,2,0
8242,2267,0,1,1,40,50,0,1,0
8243,2267,0,1,1,20,32,0,1,1
8244,2267,0,1,1,40,51,0,0,1
8245,2402,0,0,1,10,41,0,1,0
8246,2402,0,0,1,25,51,0,0,0
8247,2401,0,0,1,5,47,0,0,1
8248,2401,0,0,1,20,24,0,2,1
8249,2402,0,0,1,20,47,0,1,1
8250,2401,0,1,1,15,18,0,1,0
8251,2401,0,1,1,30,55,0,1,0
8252,2401,0,1,1,35,53,0,1,0
8253,2541,0,0,1,40,56,0,1,0
8254,2541,0,1,1,15,57,0,1,0
8255,2542,0,1,1,20,54,0,1,0
8256,2541,0,1,1,20,56,0,0,0
8257,2542,0,1,1,15,49,0,0,1
8258,2688,0,0,1,20,49,0,1,1
8259,2688,0,1,1,20,56,0,2,0
8260,2688,0,1,1,5,50,0,0,1
8261,2688,0,1,1,20,55,0,1,1
8262,2840,0,1,1,10,30,0,2,0
8263,2840,0,1,1,15,30,0,1,0
8264,2840,0,1,1,15,44,0,0,0
8265,2840,0,1,1,15,60,0,0,0
8266,2840,0,1,1,20,44,0,1,0
8267,2840,0,1,1,20,60,0,2,1
8268,2999,0,1,1,10,42,0,1,0
8269,3164,0,0,1,5,52,0,1,0
8270,3165,0,0,1,15,45,0,1,0
8271,3164,0,0,1,10,40,0,1,1
8272,3164,0,1,1,10,55,0,2,0
8273,3164,0,1,1,20,48,0,0,0
8274,3164,0,1,1,20,49,0,2,0
8275,3165,0,1,1,5,50,0,2,1
8276,3165,0,1,1,20,52,0,0,1
8277,3164,0,1,1,10,38,0,0,1
8278,3164,0,1,1,20,30,0,0,2
8279,3337,0,0,1,20,41,0,0,1
8280,3336,0,1,1,20,53,0,0,0
8281,3516,0,0,1,5,50,0,0,0
8282,3515,0,0,1,10,41,0,1,1
8283,3702,0,0,1,10,41,0,0,0
8284,3702,0,0,1,25,57,0,1,0
8285,3895,0,0,1,20,63,0,1,1
8286,3895,0,0,1,20,59,0,2,2
8287,168,1,0,2,30,16,2,2,0
8288,168,1,0,2,40,14,5,1,0
8289,209,1,0,2,20,18,4,2,0
8290,232,1,0,2,35,15,9,2,0
8291,232,1,0,2,40,10,8,0,0
8292,232,1,0,2,60,20,1,2,0
8293,256,1,0,2,10,18,6,0,0
8294,256,1,0,2,25,6,4,1,0
8295,257,1,0,2,50,21,4,2,0
8296,283,1,0,2,25,18,6,0,0
8297,311,1,0,2,15,18,4,1,0
8298,311,1,0,2,20,20,3,0,0
8299,312,1,0,2,40,16,12,1,0
8300,311,1,0,2,40,22,5,2,0
8301,342,1,0,2,15,20,8,0,0
8302,342,1,0,2,20,22,9,1,0
8303,342,1,0,2,40,15,7,1,0
8304,342,1,0,2,45,15,10,1,0
8305,375,1,0,2,20,11,11,0,0
8306,410,1,0,2,40,21,9,1,0
8307,410,1,0,2,10,28,12,1,0
8308,411,1,0,2,20,28,0,1,0
8309,410,1,0,2,25,10,14,0,0
8310,410,1,0,2,30,16,15,1,0
8311,411,1,0,2,40,25,7,0,0
8312,410,1,0,2,40,29,2,1,0
8313,410,1,0,2,50,18,15,0,0
8314,410,1,0,2,50,24,6,1,0
8315,411,1,0,2,50,20,8,1,2
8316,448,1,0,2,5,31,0,0,0
8317,448,1,0,2,20,16,15,1,0
8318,448,1,0,2,20,17,13,1,0
8319,448,1,0,2,20,30,1,2,0
8320,448,1,0,2,30,34,0,1,0
8321,448,1,0,2,35,25,4,0,0
8322,448,1,0,2,40,24,15,1,0
8323,448,1,0,2,40,24,4,1,0
8324,448,1,0,2,50,24,4,2,0
8325,488,1,0,2,15,24,5,1,0
8326,488,1,0,2,15,36,3,2,0
8327,488,1,0,2,20,11,17,1,0
8328,489,1,0,2,20,23,3,0,0
8329,488,1,0,2,20,24,10,1,0
8330,488,1,0,2,20,29,4,0,0
8331,488,1,0,2,30,10,17,1,0
8332,489,1,0,2,30,23,11,1,0
8333,488,1,0,2,40,21,10,2,0
8334,488,1,0,2,40,29,1,2,0
8335,488,1,0,2,45,22,8,0,0
8336,488,1,0,2,50,21,10,0,0
8337,488,1,0,2,50,31,1,1,0
8338,531,1,0,2,10,10,17,0,0
8339,531,1,0,2,20,18,13,2,0
8340,531,1,0,2,25,24,3,1,0
8341,531,1,0,2,30,25,8,0,0
8342,531,1,0,2,40,23,6,0,0
8343,531,1,0,2,50,31,2,1,0
8344,531,1,0,2,60,23,5,1,0
8345,577,1,0,2,5,13,19,1,0
8346,577,1,0,2,15,12,16,0,0
8347,577,1,0,2,15,23,11,1,0
8348,577,1,0,2,15,23,9,1,0
8349,577,1,0,2,20,16,14,1,0
8350,577,1,0,2,20,16,14,0,0
8351,577,1,0,2,20,14,10,1,0
8352,577,1,0,2,30,14,9,1,0
8353,577,1,0,2,35,14,3,2,0
8354,577,1,0,2,35,21,13,1,0
8355,577,1,0,2,40,16,12,2,0
8356,577,1,0,2,40,24,0,1,0
8357,577,1,0,2,55,22,10,0,0
8358,626,1,0,2,10,5,20,1,0
8359,625,1,0,2,10,14,19,0,0
8360,625,1,0,2,15,24,8,2,0
8361,625,1,0,2,20,5,20,0,0
8362,625,1,0,2,20,11,20,0,0
8363,625,1,0,2,20,12,2,0,0
8364,625,1,0,2,30,23,7,0,0
8365,625,1,0,2,30,24,1,1,0
8366,625,1,0,2,40,27,0,2,0
8367,625,1,0,2,40,27,5,1,0
8368,626,1,0,2,40,30,7,1,0
8369,625,1,0,2,40,37,3,1,0
8370,626,1,0,2,60,28,10,1,0
8371,677,1,0,2,5,27,11,1,0
8372,677,1,0,2,10,20,11,1,0
8373,677,1,0,2,10,23,12,0,0
8374,677,1,0,2,10,28,11,0,0
8375,677,1,0,2,20,14,16,0,0
8376,677,1,0,2,20,26,21,0,0
8377,677,1,0,2,20,26,7,1,0
8378,677,1,0,2,25,24,19,0,0
8379,677,1,0,2,25,24,15,0,0
8380,677,1,0,2,30,30,11,1,0
8381,677,1,0,2,30,32,5,1,0
8382,677,1,0,2,30,20,0,0,0
8383,677,1,0,2,40,20,18,1,0
8384,677,1,0,2,40,26,11,0,0
8385,677,1,0,2,60,29,6,2,0
8386,731,1,0,2,5,14,20,1,0
8387,732,1,0,2,10,18,18,1,0
8388,732,1,0,2,10,23,8,1,0
8389,732,1,0,2,10,26,9,0,0
8390,732,1,0,2,10,33,3,1,0
8391,731,1,0,2,15,18,17,0,0
8392,732,1,0,2,15,19,17,1,0
8393,731,1,0,2,20,10,20,1,0
8394,731,1,0,2,20,14,16,0,0
8395,732,1,0,2,20,18,16,1,0
8396,731,1,0,2,20,27,5,1,0
8397,731,1,0,2,20,30,0,1,0
8398,731,1,0,2,20,37,0,1,0
8399,732,1,0,2,20,37,1,0,0
8400,732,1,0,2,30,12,2,1,0
8401,732,1,0,2,30,15,15,1,0
8402,731,1,0,2,30,15,22,2,0
8403,731,1,0,2,30,32,2,2,0
8404,732,1,0,2,35,18,17,2,0
8405,731,1,0,2,40,15,7,1,0
8406,731,1,0,2,40,22,14,1,0
8407,732,1,0,2,40,29,7,1,0
8408,731,1,0,2,40,34,0,0,0
8409,731,1,0,2,50,32,0,2,0
8410,731,1,0,2,50,34,0,1,0
8411,732,1,0,2,20,24,12,1,1
8412,789,1,0,2,10,29,5,1,0
8413,790,1,0,2,10,29,5,1,0
8414,789,1,0,2,10,11,1,1,0
8415,790,1,0,2,15,11,19,0,0
8416,789,1,0,2,15,24,13,2,0
8417,789,1,0,2,15,30,5,0,0
8418,790,1,0,2,20,25,18,0,0
8419,789,1,0,2,20,25,14,0,0
8420,790,1,0,2,20,29,6,1,0
8421,789,1,0,2,20,32,6,0,0
8422,790,1,0,2,20,32,8,0,0
8423,789,1,0,2,20,33,5,1,0
8424,789,1,0,2,30,21,13,0,0
8425,789,1,0,2,30,25,5,2,0
8426,790,1,0,2,30,26,15,1,0
8427,789,1,0,2,30,30,3,1,0
8428,789,1,0,2,30,30,6,0,0
8429,790,1,0,2,30,32,7,1,0
8430,790,1,0,2,40,16,21,1,0
8431,790,1,0,2,40,18,18,0,0
8432,789,1,0,2,40,21,20,1,0
8433,789,1,0,2,40,26,7,1,0
8434,789,1,0,2,40,28,10,1,0
8435,790,1,0,2,40,29,10,2,0
8436,789,1,0,2,40,15,11,2,0
8437,789,1,0,2,50,15,3,0,0
8438,790,1,0,2,80,15,20,1,0
8439,790,1,0,2,50,20,17,1,1
8440,851,1,0,2,5,28,5,1,0
8441,851,1,0,2,10,10,15,0,0
8442,851,1,0,2,10,20,9,0,0
8443,851,1,0,2,10,23,6,0,0
8444,851,1,0,2,20,21,20,2,0
8445,851,1,0,2,20,33,3,1,0
8446,851,1,0,2,30,16,22,0,0
8447,851,1,0,2,30,27,14,1,0
8448,851,1,0,2,30,38,4,2,0
8449,850,1,0,2,40,38,10,1,0
8450,851,1,0,2,45,38,0,2,0
8451,851,1,0,2,50,38,15,1,0
8452,851,1,0,2,50,38,1,1,0
8453,851,1,0,2,60,22,24,1,0
8454,915,1,0,2,10,34,2,0,0
8455,915,1,0,2,10,35,5,1,0
8456,916,1,0,2,15,21,7,1,0
8457,915,1,0,2,20,18,17,1,0
8458,915,1,0,2,20,23,1,0,0
8459,915,1,0,2,20,23,19,0,0
8460,915,1,0,2,20,29,14,0,0
8461,916,1,0,2,20,38,2,2,0
8462,915,1,0,2,25,23,7,1,0
8463,915,1,0,2,25,30,7,1,0
8464,916,1,0,2,25,43,0,2,0
8465,915,1,0,2,30,22,23,1,0
8466,915,1,0,2,30,22,13,1,0
8467,915,1,0,2,30,28,11,0,0
8468,916,1,0,2,30,35,4,1,0
8469,915,1,0,2,40,15,19,1,0
8470,916,1,0,2,40,35,6,1,0
8471,915,1,0,2,40,35,2,2,0
8472,916,1,0,2,50,20,17,1,0
8473,916,1,0,2,50,26,14,0,0
8474,915,1,0,2,50,29,13,0,0
8475,915,1,0,2,20,20,17,2,1
8476,984,1,0,2,5,22,16,0,0
8477,984,1,0,2,5,29,11,1,0
8478,984,1,0,2,10,23,17,1,0
8479,984,1,0,2,10,33,7,0,0
8480,984,1,0,2,15,17,22,1,0
8481,984,1,0,2,20,25,26,0,0
8482,984,1,0,2,20,25,16,1,0
8483,984,1,0,2,20,29,14,1,0
8484,984,1,0,2,20,30,14,0,0
8485,984,1,0,2,25,32,8,0,0
8486,984,1,0,2,25,35,3,1,0
8487,984,1,0,2,30,33,10,0,0
8488,984,1,0,2,35,35,11,2,0
8489,984,1,0,2,40,35,14,1,0
8490,984,1,0,2,40,35,11,2,0
8491,984,1,0,2,40,41,1,0,0
8492,984,1,0,2,40,41,5,1,0
8493,984,1,0,2,60,30,14,1,0
8494,984,1,0,2,80,30,14,2,0
8495,984,1,0,2,5,30,5,0,1
8496,984,1,0,2,40,28,18,1,1
8497,1056,1,0,2,10,19,25,0,0
8498,1056,1,0,2,15,19,15,1,0
8499,1056,1,0,2,15,30,12,1,0
8500,1056,1,0,2,20,14,22,1,0
8501,1056,1,0,2,20,15,25,1,0
8502,1056,1,0,2,20,16,25,1,0
8503,1056,1,0,2,20,24,12,0,0
8504,1056,1,0,2,20,41,1,2,0
8505,1056,1,0,2,25,16,21,0,0
8506,1056,1,0,2,25,34,7,0,0
8507,1056,1,0,2,30,13,27,0,0
8508,1056,1,0,2,30,17,23,1,0
8509,1056,1,0,2,30,33,4,1,0
8510,1056,1,0,2,40,39,0,0,0
8511,1056,1,0,2,60,20,17,0,0
8512,1056,1,0,2,15,20,22,1,1
8513,1132,1,0,2,20,23,20,1,0
8514,1132,1,0,2,40,41,8,0,0
8515,1132,1,0,2,60,22,18,1,0
8516,1132,1,0,2,5,18,20,1,0
8517,1132,1,0,2,15,28,11,1,0
8518,1132,1,0,2,20,18,15,0,0
8519,1132,1,0,2,20,27,10,0,0
8520,1132,1,0,2,20,33,2,0,0
8521,1132,1,0,2,30,29,28,1,0
8522,1132,1,0,2,30,29,3,0,0
8523,1132,1,0,2,30,40,5,1,0
8524,1132,1,0,2,30,40,2,1,0
8525,1132,1,0,2,30,41,0,0,0
8526,1132,1,0,2,30,41,1,1,0
8527,1132,1,0,2,40,23,15,2,0
8528,1132,1,0,2,40,32,13,2,0
8529,1132,1,0,2,40,36,0,1,0
8530,1132,1,0,2,40,40,3,0,0
8531,1132,1,0,2,45,36,4,0,0
8532,1132,1,0,2,60,30,12,1,0
8533,1132,1,0,2,25,35,8,0,1
8534,1212,1,0,2,5,32,9,1,0
8535,1212,1,0,2,10,14,20,1,0
8536,1212,1,0,2,10,21,4,2,0
8537,1212,1,0,2,10,22,19,2,0
8538,1212,1,0,2,10,33,4,2,0
8539,1212,1,0,2,15,14,27,0,0
8540,1212,1,0,2,15,17,24,1,0
8541,1212,1,0,2,15,30,11,1,0
8542,1212,1,0,2,20,5,24,0,0
8543,1212,1,0,2,20,10,9,1,0
8544,1212,1,0,2,20,12,25,0,0
8545,1212,1,0,2,20,16,25,1,0
8546,1212,1,0,2,20,29,17,1,0
8547,1212,1,0,2,20,29,8,2,0
8548,1212,1,0,2,20,32,4,1,0
8549,1212,1,0,2,20,35,14,1,0
8550,1212,1,0,2,20,41,4,1,0
8551,1212,1,0,2,30,24,29,0,0
8552,1212,1,0,2,30,24,19,1,0
8553,1212,1,0,2,30,28,9,1,0
8554,1212,1,0,2,40,17,25,1,0
8555,1212,1,0,2,40,40,19,1,0
8556,1212,1,0,2,40,40,0,1,0
8557,1212,1,0,2,60,16,18,2,0
8558,1212,1,0,2,80,38,7,0,0
8559,1212,1,0,2,30,30,16,2,1
8560,1212,1,0,2,40,37,2,1,1
8561,1212,1,0,2,20,31,8,1,1
8562,1212,1,0,2,60,31,10,2,1
8563,1296,1,0,2,5,29,15,1,0
8564,1296,1,0,2,10,21,22,1,0
8565,1296,1,0,2,15,10,30,1,0
8566,1297,1,0,2,15,14,30,0,0
8567,1297,1,0,2,15,34,18,1,0
8568,1296,1,0,2,20,6,28,0,0
8569,1296,1,0,2,20,35,5,2,0
8570,1296,1,0,2,20,35,10,1,0
8571,1297,1,0,2,20,39,3,0,0
8572,1296,1,0,2,20,41,5,0,0
8573,1296,1,0,2,25,28,17,1,0
8574,1297,1,0,2,30,27,9,2,0
8575,1296,1,0,2,30,39,6,0,0
8576,1296,1,0,2,30,47,1,1,0
8577,1296,1,0,2,35,32,10,1,0
8578,1296,1,0,2,40,19,21,1,0
8579,1296,1,0,2,40,33,7,0,0
8580,1296,1,0,2,40,36,9,1,0
8581,1297,1,0,2,40,45,1,1,0
8582,1296,1,0,2,50,21,20,0,0
8583,1296,1,0,2,50,26,18,1,0
8584,1297,1,0,2,50,36,10,2,0
8585,1296,1,0,2,60,26,18,1,0
8586,1297,1,0,2,20,29,10,0,1
8587,1385,1,0,2,10,13,30,0,0
8588,1385,1,0,2,10,32,13,1,0
8589,1385,1,0,2,10,37,3,2,0
8590,1385,1,0,2,15,10,30,2,0
8591,1385,1,0,2,20,5,29,0,0
8592,1385,1,0,2,20,19,22,1,0
8593,1385,1,0,2,20,38,4,1,0
8594,1385,1,0,2,20,38,11,0,0
8595,1385,1,0,2,20,39,1,0,0
8596,1385,1,0,2,20,40,1,0,0
8597,1385,1,0,2,20,42,3,1,0
8598,1385,1,0,2,25,39,3,1,0
8599,1385,1,0,2,30,34,2,1,0
8600,1385,1,0,2,30,40,0,1,0
8601,1385,1,0,2,30,48,2,2,0
8602,1385,1,0,2,35,34,11,1,0
8603,1385,1,0,2,40,28,22,1,0
8604,1385,1,0,2,40,28,16,0,0
8605,1385,1,0,2,40,28,21,0,0
8606,1385,1,0,2,40,30,10,1,0
8607,1385,1,0,2,40,35,12,1,0
8608,1385,1,0,2,60,33,20,0,0
8609,1385,1,0,2,70,33,12,2,0
8610,1385,1,0,2,20,40,11,1,1
8611,1385,1,0,2,20,45,1,2,1
8612,1385,1,0,2,10,16,28,1,1
8613,1478,1,0,2,5,34,10,1,0
8614,1478,1,0,2,5,36,6,1,0
8615,1478,1,0,2,10,14,22,1,0
8616,1478,1,0,2,10,31,11,0,0
8617,1478,1,0,2,10,32,14,0,0
8618,1478,1,0,2,20,30,16,1,0
8619,1478,1,0,2,20,30,9,0,0
8620,1478,1,0,2,20,34,16,2,0
8621,1478,1,0,2,20,35,10,0,0
8622,1478,1,0,2,20,36,5,0,0
8623,1478,1,0,2,25,47,1,1,0
8624,1478,1,0,2,30,34,10,1,0
8625,1478,1,0,2,30,36,10,2,0
8626,1478,1,0,2,40,11,31,1,0
8627,1478,1,0,2,40,22,10,1,0
8628,1478,1,0,2,40,40,15,1,0
8629,1478,1,0,2,50,40,8,0,0
8630,1478,1,0,2,60,22,25,2,0
8631,1478,1,0,2,60,28,5,1,0
8632,1478,1,0,2,60,30,12,1,0
8633,1478,1,0,2,60,18,12,1,1
8634,1478,1,0,2,20,18,25,0,1
8635,1478,1,0,2,20,35,15,1,1
8636,1478,1,0,2,40,40,6,1,1
8637,1576,1,0,2,5,6,33,2,0
8638,1575,1,0,2,10,37,13,1,0
8639,1575,1,0,2,20,9,28,0,0
8640,1576,1,0,2,20,17,28,1,0
8641,1575,1,0,2,20,17,31,2,0
8642,1575,1,0,2,20,27,14,1,0
8643,1576,1,0,2,20,36,11,1,0
8644,1576,1,0,2,20,36,9,2,0
8645,1576,1,0,2,20,41,10,1,0
8646,1575,1,0,2,20,42,8,0,0
8647,1575,1,0,2,20,43,3,2,0
8648,1575,1,0,2,25,22,23,1,0
8649,1576,1,0,2,30,15,30,1,0
8650,1576,1,0,2,30,18,27,1,0
8651,1575,1,0,2,40,26,21,2,0
8652,1576,1,0,2,40,37,12,1,0
8653,1576,1,0,2,40,43,10,0,0
8654,1576,1,0,2,50,44,2,1,0
8655,1576,1,0,2,60,38,10,1,0
8656,1576,1,0,2,40,35,15,1,1
8657,1678,1,0,2,5,29,10,1,0
8658,1678,1,0,2,10,17,27,1,0
8659,1678,1,0,2,10,17,21,0,0
8660,1678,1,0,2,10,30,14,1,0
8661,1678,1,0,2,10,45,23,1,0
8662,1678,1,0,2,10,45,2,2,0
8663,1678,1,0,2,15,12,34,2,0
8664,1678,1,0,2,15,12,31,1,0
8665,1678,1,0,2,15,13,34,1,0
8666,1678,1,0,2,15,40,8,2,0
8667,1678,1,0,2,20,10,29,1,0
8668,1678,1,0,2,20,28,28,0,0
8669,1678,1,0,2,20,28,13,2,0
8670,1678,1,0,2,20,28,18,1,0
8671,1678,1,0,2,20,32,23,0,0
8672,1678,1,0,2,20,37,14,1,0
8673,1678,1,0,2,30,34,16,2,0
8674,1678,1,0,2,30,34,6,2,0
8675,1678,1,0,2,30,35,18,1,0
8676,1678,1,0,2,35,35,0,0,0
8677,1678,1,0,2,35,51,4,1,0
8678,1678,1,0,2,40,33,14,0,0
8679,1678,1,0,2,40,33,13,1,0
8680,1678,1,0,2,40,34,15,0,0
8681,1678,1,0,2,50,35,14,1,0
8682,1678,1,0,2,50,35,12,2,0
8683,1678,1,0,2,60,34,15,1,0
8684,1678,1,0,2,15,21,24,0,1
8685,1678,1,0,2,30,50,17,1,1
8686,1785,1,0,2,40,50,5,0,0
8687,1785,1,0,2,5,10,5,0,0
8688,1785,1,0,2,15,40,10,2,0
8689,1785,1,0,2,20,20,31,0,0
8690,1785,1,0,2,20,34,13,0,0
8691,1786,1,0,2,20,35,20,0,0
8692,1785,1,0,2,25,33,16,0,0
8693,1785,1,0,2,25,40,6,1,0
8694,1785,1,0,2,30,18,30,2,0
8695,1785,1,0,2,30,30,7,0,0
8696,1785,1,0,2,30,37,4,1,0
8697,1785,1,0,2,40,21,21,0,0
8698,1785,1,0,2,40,32,15,1,0
8699,1785,1,0,2,40,40,15,1,0
8700,1785,1,0,2,50,49,0,2,0
8701,1785,1,0,2,60,44,10,1,0
8702,1785,1,0,2,70,23,31,1,0
8703,1785,1,0,2,30,44,10,1,1
8704,1785,1,0,2,20,35,14,1,1
8705,1786,1,0,2,20,25,19,2,1
8706,1898,1,0,2,5,32,16,1,0
8707,1898,1,0,2,10,22,19,0,0
8708,1898,1,0,2,10,22,26,1,0
8709,1898,1,0,2,10,41,10,1,0
8710,1898,1,0,2,15,22,28,0,0
8711,1898,1,0,2,15,35,16,2,0
8712,1898,1,0,2,15,41,8,2,0
8713,1898,1,0,2,20,19,21,2,0
8714,1898,1,0,2,20,23,26,2,0
8715,1898,1,0,2,20,35,9,2,0
8716,1898,1,0,2,20,36,11,2,0
8717,1898,1,0,2,20,37,10,1,0
8718,1898,1,0,2,20,40,13,2,0
8719,1898,1,0,2,20,17,9,1,0
8720,1898,1,0,2,30,17,21,2,0
8721,1898,1,0,2,40,25,20,2,0
8722,1898,1,0,2,40,32,22,1,0
8723,1898,1,0,2,60,32,16,2,0
8724,1898,1,0,2,60,33,21,0,0
8725,1898,1,0,2,10,33,16,0,1
8726,1898,1,0,2,20,10,28,1,1
8727,1898,1,0,2,10,52,0,2,1
8728,1898,1,0,2,40,35,15,0,1
8729,2016,1,0,2,5,42,5,1,0
8730,2016,1,0,2,10,19,32,1,0
8731,2016,1,0,2,10,20,32,2,0
8732,2016,1,0,2,10,21,25,2,0
8733,2016,1,0,2,10,25,25,1,0
8734,2015,1,0,2,10,45,7,1,0
8735,2016,1,0,2,15,25,17,1,0
8736,2016,1,0,2,15,30,10,1,0
8737,2016,1,0,2,20,17,26,0,0
8738,2015,1,0,2,20,17,32,0,0
8739,2016,1,0,2,20,25,18,0,0
8740,2016,1,0,2,20,41,10,1,0
8741,2016,1,0,2,20,48,5,0,0
8742,2016,1,0,2,30,38,9,1,0
8743,2016,1,0,2,40,16,27,1,0
8744,2015,1,0,2,40,37,0,2,0
8745,2015,1,0,2,50,42,11,1,0
8746,2015,1,0,2,60,40,12,2,0
8747,2015,1,0,2,10,45,5,1,1
8748,2016,1,0,2,20,38,36,1,1
8749,2015,1,0,2,20,38,14,0,1
