,ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,target
2053,827578,3,0,0,2,0,3,0.5724357121716819,1.0,1,1.0,1.0,21217,9000.0,0,6,0,2,1
2055,922977,2,0,0,1,2,2,0.3820266609685973,0.0,1,0.0,1.0,10238,11000.0,0,1,0,1,0
2056,26816,2,1,0,1,2,0,0.4595544325174388,0.0,0,1.0,1.0,32765,6000.0,0,5,0,1,0
2057,466383,2,1,0,1,2,0,0.4724089205532677,1.0,1,0.0,1.0,32765,11000.0,0,2,0,1,0
2060,331819,0,0,0,1,2,0,0.615268901119859,1.0,1,1.0,1.0,10238,10000.0,0,1,1,0,0
2062,430019,1,1,0,0,0,3,0.5250778544124233,1.0,1,0.0,1.0,10238,13000.0,0,0,0,0,1
2063,873325,2,0,0,1,1,1,0.4728683213157021,0.0,1,1.0,1.0,32765,9000.0,0,2,0,0,0
2064,852514,2,1,0,1,2,0,0.7312594762628961,1.0,0,0.0,1.0,10238,12000.0,0,0,0,0,0
2065,198903,2,0,0,1,2,3,0.4075471513781581,1.0,1,0.0,0.0,32765,13000.0,0,2,0,0,0
2066,351071,3,1,0,2,2,3,0.3947330860408181,1.0,0,0.0,1.0,10238,10000.0,0,3,1,3,0
2067,65898,0,0,0,1,0,3,0.6212693959586079,1.0,1,1.0,1.0,10238,10000.0,0,1,1,1,0
2068,671746,0,1,0,1,2,0,0.4887111046934922,1.0,1,1.0,1.0,10238,9000.0,0,2,0,4,0
2069,760605,2,0,0,1,1,3,0.5050324631686071,0.0,1,0.0,1.0,32765,11000.0,0,2,0,0,1
2070,435057,1,1,0,0,1,2,0.5336166248933796,1.0,0,1.0,0.0,32765,10000.0,0,0,0,0,0
2071,311722,1,0,0,0,1,1,0.3729905825054102,1.0,1,0.0,0.0,10238,15000.0,0,0,0,0,0
2072,309217,2,0,0,0,0,0,0.7124443067499009,1.0,0,0.0,0.0,10238,15000.0,0,0,0,0,0
2073,237542,1,0,0,0,0,3,0.5668311217565926,1.0,1,0.0,0.0,10238,12000.0,1,0,0,0,0
2074,911614,2,0,0,1,2,3,0.4631298696568432,1.0,0,0.0,0.0,10238,13000.0,0,2,0,0,0
2075,219279,1,1,1,0,0,3,0.4031187478227301,1.0,1,0.0,1.0,10238,13000.0,0,0,0,0,1
2076,520036,2,0,0,1,2,3,0.7254912502311535,1.0,1,1.0,1.0,10238,12000.0,0,0,2,0,0
2078,603871,3,0,0,2,0,3,0.6428083488556897,1.0,1,1.0,1.0,10238,13000.0,0,1,0,0,0
2079,78431,0,1,0,0,1,0,0.529341745353105,1.0,0,1.0,1.0,10238,15000.0,0,0,0,0,0
2080,979335,3,1,0,1,0,0,0.5584527325845159,1.0,0,1.0,0.0,10238,7000.0,0,5,0,3,0
2081,642405,3,0,0,2,0,0,0.561554377080833,1.0,0,1.0,1.0,10238,13000.0,0,0,0,1,0
2082,734738,1,0,1,0,1,1,0.4999499112302965,0.0,1,1.0,0.0,10238,13000.0,0,0,0,0,1
2083,722357,2,1,0,0,0,2,0.4356390669963485,1.0,1,0.0,1.0,92101,13000.0,0,0,0,0,1
2084,755140,0,0,0,3,0,0,0.6393590227883027,1.0,0,0.0,1.0,10238,19000.0,0,0,0,1,0
2086,684778,3,1,0,0,2,3,0.4559494824210867,1.0,0,0.0,1.0,10238,14000.0,0,0,0,0,0
2087,943932,0,1,0,0,2,0,0.6326203241626039,1.0,0,1.0,1.0,10238,10000.0,0,0,0,0,0
2088,50084,2,1,0,1,1,2,0.4894506956168617,0.0,1,0.0,0.0,10238,17000.0,0,1,0,1,0
2089,845620,1,0,0,0,0,3,0.2906223251969785,1.0,1,1.0,1.0,32765,7000.0,0,0,0,0,1
2090,934382,0,0,0,2,2,0,0.7241955103170054,1.0,1,1.0,1.0,10238,10000.0,0,0,0,1,0
2091,765151,1,0,0,0,0,3,0.6978280154019372,1.0,1,0.0,0.0,32765,15000.0,0,0,0,0,1
2093,743449,0,1,0,2,0,0,0.5745601199336416,1.0,1,1.0,1.0,10238,10000.0,0,3,0,2,0
2094,189983,2,1,0,1,2,0,0.7580551774843504,1.0,1,0.0,1.0,92101,13000.0,0,2,0,1,1
2097,230922,3,0,0,2,2,0,0.6405696960591507,1.0,1,0.0,0.0,32765,13000.0,0,0,2,1,0
2098,466162,2,1,0,1,0,2,0.3737428531911823,1.0,1,0.0,1.0,10238,8000.0,0,1,0,3,0
2099,873153,1,0,0,0,2,2,0.3114582357707357,0.0,1,0.0,0.0,32765,16000.0,0,0,0,0,1
2100,29449,3,1,0,2,0,0,0.6271623552865446,1.0,0,1.0,1.0,32765,8000.0,0,5,1,1,0
2101,459304,1,1,0,0,1,2,0.4192330497534948,1.0,1,0.0,0.0,32765,12000.0,0,0,0,0,1
2102,149754,1,0,0,0,2,0,0.5735998414233406,1.0,0,1.0,1.0,32765,11000.0,0,0,0,0,0
2103,143460,2,0,0,1,2,0,0.7180500037016229,0.0,1,1.0,0.0,10238,14000.0,0,0,0,1,0
2106,375459,0,0,0,0,0,0,0.6040143143469311,1.0,1,1.0,0.0,10238,9000.0,0,0,0,0,0
2109,257003,2,1,0,1,1,1,0.3133433098588541,0.0,1,0.0,1.0,10238,12000.0,0,2,0,4,0
2110,293988,0,0,1,0,2,0,0.6001310093299637,1.0,0,1.0,0.0,32765,11000.0,0,0,0,0,0
2111,893885,3,0,0,2,0,0,0.7039910851555973,0.0,1,1.0,0.0,92101,13000.0,0,0,1,0,1
2112,619329,3,0,0,2,2,0,0.6258479108755962,1.0,0,0.0,1.0,10238,11000.0,0,0,0,5,0
2113,356221,2,0,0,0,0,2,0.3169549856454914,0.0,1,1.0,1.0,32765,5000.0,0,0,0,0,1
2114,263650,2,0,1,1,1,1,0.4978181078554071,1.0,1,0.0,0.0,10238,13000.0,0,0,0,0,0
2115,26068,3,1,0,1,0,3,0.4692976564095875,0.0,1,1.0,1.0,32765,8000.0,0,2,0,0,0
2116,488670,0,1,0,3,2,0,0.6896413340803383,1.0,1,1.0,1.0,10238,7000.0,0,8,0,6,0
2118,582320,3,1,0,2,0,3,0.4090419121576007,0.0,0,0.0,1.0,10238,12000.0,0,4,1,4,0
2119,923366,3,1,0,1,2,3,0.5326129835682918,1.0,1,0.0,1.0,10238,11000.0,0,1,0,3,0
2121,609396,3,0,0,2,0,0,0.7655869449206536,1.0,0,1.0,1.0,32765,11000.0,0,0,2,2,0
2122,207095,2,1,0,1,1,1,0.3384209773917692,0.0,1,0.0,1.0,32765,11000.0,0,3,0,1,1
2123,370509,0,1,0,3,2,0,0.7885664331293374,1.0,0,1.0,1.0,10238,6000.0,0,9,0,8,0
2125,210455,0,1,0,3,2,0,0.4762108230923552,1.0,1,1.0,1.0,10238,10000.0,0,4,0,6,0
2126,277877,1,0,0,0,1,1,0.3505557155422572,0.0,1,1.0,0.0,10238,14000.0,0,0,0,0,1
2128,75850,1,0,0,0,1,2,0.5060336130247308,1.0,1,0.0,0.0,32765,14000.0,0,0,0,0,1
2129,730488,3,0,1,2,1,3,0.4917950386862773,1.0,0,1.0,1.0,32765,8000.0,0,5,0,0,0
2130,261354,2,0,0,1,2,0,0.6997710983149215,1.0,1,1.0,1.0,10238,10000.0,0,0,0,0,0
2131,605330,1,1,0,0,1,1,0.2367749959616055,1.0,1,0.0,0.0,10238,15000.0,0,0,0,0,1
2133,583046,3,0,0,2,1,2,0.4196007692453413,0.0,0,0.0,1.0,10238,14000.0,0,0,0,1,0
2134,17273,2,1,0,1,1,1,0.123977548630641,0.0,1,1.0,1.0,10238,9000.0,0,1,0,2,0
2135,355449,2,0,0,1,2,0,0.6453992259248305,1.0,0,1.0,1.0,10238,10000.0,0,1,0,1,0
2136,640219,2,1,0,1,1,1,0.4237378641698245,1.0,1,0.0,0.0,10238,12000.0,0,1,0,2,0
2137,239558,1,1,0,0,1,1,0.3629215326623253,1.0,1,1.0,1.0,32765,10000.0,0,0,0,0,1
2138,524634,1,0,0,0,1,2,0.4926039647553179,1.0,1,0.0,1.0,10238,12000.0,0,0,0,0,0
2139,171568,3,0,0,2,0,3,0.601822301869865,0.0,1,0.0,1.0,10238,13000.0,0,1,0,2,0
2140,375322,2,1,0,1,0,3,0.6062550323138055,1.0,0,1.0,1.0,10238,12000.0,0,0,0,2,0
2141,639474,2,1,0,0,0,2,0.4028825434043423,1.0,1,1.0,1.0,10238,10000.0,1,0,0,0,1
2142,855355,1,0,0,0,1,3,0.5353128388192372,0.0,0,0.0,0.0,10238,15000.0,0,0,0,0,1
2143,293072,3,1,0,0,0,3,0.4839548732891249,0.0,1,1.0,1.0,10238,11000.0,0,0,0,0,1
2144,528528,0,1,0,3,0,0,0.4225679672628089,1.0,0,1.0,1.0,10238,8000.0,0,7,2,7,0
2145,458933,3,1,0,0,0,1,0.2377429797670804,1.0,1,0.0,1.0,32765,9000.0,0,0,0,0,1
2146,495705,3,0,0,1,2,0,0.8163355504321163,1.0,0,1.0,1.0,10238,11000.0,0,1,1,1,0
2147,475525,1,1,1,0,1,1,0.3829853698679646,1.0,1,0.0,0.0,32765,14000.0,1,0,0,0,1
2148,98072,3,0,0,1,2,0,0.7182464696448215,0.0,0,0.0,1.0,10238,14000.0,0,0,1,0,0
2149,326875,0,1,0,0,2,0,0.6327218261481451,1.0,1,1.0,1.0,32765,7000.0,0,0,0,0,1
2150,173718,3,1,0,1,2,0,0.5742174527670603,1.0,1,0.0,1.0,10238,14000.0,0,0,0,2,0
2151,255141,1,1,1,0,1,1,0.3907628569968647,0.0,1,0.0,0.0,10238,13000.0,1,0,0,0,1
2152,255200,1,0,0,0,1,1,0.0533575454627435,0.0,1,0.0,1.0,10238,11000.0,0,0,0,0,1
2153,438776,0,1,0,2,2,0,0.4918327606370408,1.0,1,1.0,1.0,10238,13000.0,0,1,0,2,0
2154,710221,3,1,0,2,1,0,0.4517771757837985,1.0,1,1.0,1.0,10238,12000.0,0,3,0,2,0
2155,144117,2,1,0,0,1,1,0.3856329585067835,0.0,0,0.0,1.0,10238,13000.0,0,0,0,0,1
2157,909696,3,1,0,0,1,3,0.6558041770375599,1.0,1,0.0,1.0,10238,10000.0,0,0,0,0,1
2158,80686,3,1,0,2,2,3,0.6308423358739552,1.0,1,0.0,0.0,10238,12000.0,0,3,0,1,0
2159,19144,1,1,0,0,2,3,0.4930343494618846,0.0,1,1.0,1.0,32765,7000.0,0,0,0,0,1
2162,452828,2,0,1,1,0,0,0.6304263342185482,1.0,0,1.0,1.0,10238,11000.0,0,0,0,0,0
2163,476160,1,1,0,0,1,1,0.4730887680061617,0.0,1,0.0,0.0,10238,13000.0,0,0,0,0,1
2164,515497,3,0,0,2,2,2,0.5958371735450096,0.0,1,1.0,1.0,10238,14000.0,0,0,0,2,0
2165,413160,2,1,0,0,0,1,0.3560925928410373,0.0,1,0.0,0.0,10238,14000.0,0,0,0,0,1
2166,977402,0,0,0,3,2,0,0.470541767873757,1.0,0,1.0,1.0,10238,7000.0,0,3,1,2,0
2168,901502,1,1,0,0,0,3,0.5999885146956511,1.0,0,0.0,1.0,10238,12000.0,1,0,0,0,0
2169,379539,0,0,0,3,2,0,0.7146856523438829,1.0,0,1.0,1.0,10238,11000.0,0,2,0,4,0
2171,266757,3,1,1,1,1,2,0.4411041307313577,1.0,1,0.0,1.0,10238,13000.0,0,4,0,0,0
2172,934754,0,0,0,1,0,0,0.7246438662273011,1.0,0,1.0,1.0,92101,10000.0,0,1,0,0,0
2173,131347,0,0,0,3,1,2,0.4919249368588813,0.0,1,0.0,1.0,32765,12000.0,0,7,0,2,0
2174,104918,3,1,0,2,0,0,0.6277294055932903,1.0,0,0.0,1.0,32765,8000.0,0,6,1,0,0
2175,478922,0,1,0,0,2,0,0.5851312984158576,1.0,1,1.0,1.0,32765,4000.0,0,0,0,0,0
2176,81923,3,0,0,2,0,0,0.4316815860923179,1.0,1,1.0,1.0,10238,13000.0,0,0,0,3,0
2177,858902,3,0,0,2,2,0,0.7071368241291672,0.0,0,0.0,0.0,10238,17000.0,0,0,1,1,0
2179,13158,2,1,0,1,1,1,0.2625927481910242,0.0,1,0.0,0.0,10238,11000.0,0,2,0,3,1
2180,403612,3,0,0,2,2,0,0.5828923586167308,1.0,1,1.0,1.0,10238,12000.0,0,2,0,3,0
2181,161526,0,0,0,3,2,0,0.6590255213877537,1.0,0,1.0,1.0,32765,8000.0,0,7,0,3,0
2183,440831,1,1,0,0,2,2,0.3900668519222092,0.0,1,0.0,0.0,10238,16000.0,0,0,0,0,1
2184,170034,3,1,0,2,2,0,0.7258759547550023,1.0,1,1.0,1.0,10238,10000.0,0,0,2,0,0
2185,280967,1,1,0,0,2,2,0.4016725835453395,1.0,1,1.0,1.0,10238,8000.0,0,0,0,0,1
2186,36103,3,1,0,2,0,3,0.6101559992595543,1.0,0,0.0,1.0,10238,10000.0,0,6,0,6,0
2187,97567,3,0,0,2,2,3,0.3552297444868037,1.0,1,1.0,0.0,10238,15000.0,0,0,0,1,0
2188,407469,1,0,0,0,0,2,0.5818195278168231,0.0,1,0.0,0.0,10238,13000.0,0,0,0,0,1
2190,900406,3,1,1,0,1,2,0.2972676937492963,1.0,1,0.0,1.0,10238,12000.0,0,0,0,0,1
2191,729740,0,0,0,0,2,0,0.5334791090547961,1.0,1,1.0,1.0,10238,8000.0,0,0,0,0,1
2192,631763,2,1,1,1,2,3,0.6241214269114793,1.0,1,0.0,1.0,32765,12000.0,0,1,0,1,1
2193,349786,3,0,0,2,0,0,0.6312359635092651,1.0,0,1.0,1.0,10238,10000.0,0,1,1,2,0
2195,648626,0,0,0,1,2,0,0.7068968853141855,1.0,1,1.0,1.0,10238,12000.0,0,1,0,1,0
2197,380598,1,0,0,0,0,2,0.6524048542925068,0.0,1,1.0,1.0,10238,9000.0,0,0,0,0,0
2198,816809,3,0,0,0,2,3,0.6025768346318514,1.0,1,1.0,1.0,10238,14000.0,0,0,0,0,1
2199,149377,1,1,0,0,0,2,0.399331859629261,0.0,1,0.0,1.0,32765,13000.0,0,0,0,0,1
2200,950482,2,1,0,1,2,2,0.3762875378405535,0.0,0,0.0,0.0,10238,14000.0,0,2,0,1,0
2201,493793,2,1,1,0,0,3,0.5126081170171121,1.0,1,1.0,1.0,92101,9000.0,0,0,0,0,1
2202,565846,0,1,0,2,2,0,0.5084533408694843,1.0,0,0.0,1.0,10238,9000.0,1,2,0,4,0
2203,816988,3,0,0,2,2,0,0.4600415995270326,1.0,1,1.0,1.0,32765,9000.0,0,1,1,1,0
2204,483195,0,1,0,1,2,0,0.6706215882714347,1.0,1,1.0,1.0,92101,9000.0,0,1,0,0,0
2205,644057,2,0,0,1,2,0,0.5768240844559903,1.0,0,0.0,1.0,10238,14000.0,0,1,0,0,0
2206,465420,0,0,0,2,0,3,0.411143781211444,1.0,1,0.0,1.0,10238,14000.0,0,1,0,1,0
2207,626247,0,0,0,3,1,3,0.473658782390129,1.0,1,1.0,1.0,10238,7000.0,0,1,0,1,0
2208,703897,2,1,0,1,2,0,0.7748838698842198,1.0,1,1.0,1.0,92101,16000.0,0,2,1,0,1
2209,221270,3,0,0,1,0,2,0.3797243465303907,0.0,0,0.0,1.0,10238,16000.0,0,2,0,0,1
2210,484719,3,0,1,2,0,0,0.4696346809916029,1.0,0,0.0,1.0,10238,11000.0,0,3,0,5,0
2211,511641,2,1,1,1,1,1,0.2885813295301705,0.0,1,1.0,0.0,10238,13000.0,0,0,0,5,1
2212,838182,0,1,0,0,2,0,0.6428710808160226,1.0,0,0.0,0.0,10238,18000.0,0,0,0,0,1
2214,564107,2,0,1,1,1,1,0.313083578723112,0.0,1,1.0,1.0,10238,13000.0,0,0,0,0,1
2215,880485,1,0,0,0,0,1,0.2493628096799179,0.0,1,0.0,0.0,10238,16000.0,0,0,0,0,0
2216,912800,3,0,0,1,0,3,0.63594893814627,1.0,1,0.0,1.0,32765,13000.0,0,2,0,0,1
2218,431366,2,0,0,1,0,0,0.5957286884093503,1.0,0,0.0,0.0,10238,17000.0,0,0,0,0,0
2219,526718,2,0,0,1,0,0,0.6174977753217151,1.0,0,1.0,0.0,32765,12000.0,0,3,0,0,0
2220,129218,1,0,0,0,0,3,0.4570728331773832,1.0,1,1.0,0.0,32765,10000.0,0,0,0,0,1
2221,952652,3,0,0,2,0,3,0.5081736491042842,1.0,0,1.0,1.0,10238,9000.0,0,1,1,4,0
2222,698612,3,0,1,2,1,2,0.4933174043193682,1.0,1,1.0,1.0,10238,9000.0,0,1,0,4,0
2223,468417,3,0,0,0,2,0,0.69300378701657,1.0,0,1.0,1.0,10238,7000.0,0,0,0,0,0
2226,628739,0,0,0,1,2,0,0.6843528623537078,1.0,0,1.0,1.0,10238,12000.0,0,1,0,1,0
2227,325475,0,0,0,1,2,0,0.6875783382024301,1.0,0,0.0,1.0,10238,10000.0,0,0,0,0,0
2228,81498,3,1,0,2,1,2,0.3493872235356677,0.0,1,0.0,1.0,10238,16000.0,0,3,1,0,0
2229,401212,3,1,0,2,1,2,0.3932963056890176,1.0,1,1.0,1.0,10238,11000.0,0,2,0,2,0
2230,647537,1,0,0,0,0,1,0.6053845904364437,0.0,1,1.0,0.0,10238,16000.0,0,0,0,0,1
2231,212191,2,0,0,1,1,2,0.421470788840087,0.0,1,0.0,1.0,10238,12000.0,0,0,1,0,1
2232,734069,3,1,0,1,1,2,0.3591755604347796,1.0,1,0.0,1.0,10238,11000.0,0,0,0,1,0
2233,772679,2,0,0,0,0,2,0.3545723667998132,1.0,1,0.0,1.0,10238,14000.0,0,0,0,0,1
2234,990504,3,1,0,0,1,3,0.4321300583604383,0.0,1,1.0,1.0,10238,13000.0,0,0,0,0,1
2235,586583,1,1,0,0,0,2,0.5123282848797849,0.0,1,0.0,0.0,32765,13000.0,0,0,0,0,1
2237,865298,2,0,0,1,0,0,0.5878164279910353,0.0,0,1.0,1.0,10238,10000.0,0,1,0,1,0
2238,235795,1,0,0,0,2,3,0.6080659514401169,1.0,1,0.0,0.0,10238,12000.0,0,0,0,0,1
2239,386754,2,0,1,1,0,3,0.5438368709450099,1.0,1,0.0,1.0,10238,15000.0,0,0,0,0,0
2240,104558,3,1,0,2,1,2,0.528478134136445,1.0,1,1.0,0.0,10238,13000.0,0,2,0,3,0
2242,21679,3,1,0,0,0,0,0.5838536413430283,1.0,0,1.0,0.0,10238,11000.0,0,0,0,0,0
2243,826621,2,1,0,1,2,0,0.576642413549302,1.0,1,1.0,1.0,32765,10000.0,0,1,0,0,0
2244,479665,2,0,0,1,0,3,0.6076431032309679,1.0,0,1.0,1.0,10238,14000.0,0,1,0,1,0
2245,472052,1,1,0,0,2,3,0.4665225387334632,1.0,1,0.0,1.0,32765,12000.0,0,0,0,0,1
2246,62534,0,1,0,3,2,0,0.6113521669097227,1.0,1,0.0,1.0,10238,14000.0,0,2,0,3,0
2247,793551,3,0,0,2,0,3,0.7159265369092279,1.0,1,0.0,1.0,10238,11000.0,0,1,0,1,0
2248,716599,2,0,1,1,2,2,0.4857759254136877,0.0,1,0.0,0.0,10238,11000.0,0,2,0,1,0
2249,280162,3,0,0,0,2,0,0.8164725583058063,1.0,0,1.0,1.0,21217,11000.0,0,0,0,0,1
2251,229398,0,1,0,3,0,0,0.7198423257971679,1.0,0,0.0,1.0,10238,17000.0,0,3,2,2,0
2252,818352,2,1,0,1,2,3,0.5619783574460144,0.0,1,1.0,0.0,32765,12000.0,0,0,0,1,1
2253,845185,1,1,0,0,2,3,0.4061057835072124,1.0,1,0.0,1.0,10238,10000.0,0,0,0,0,0
2254,292794,2,1,0,0,2,0,0.6291251206224056,1.0,0,1.0,0.0,10238,14000.0,0,0,0,0,0
2256,527103,2,1,0,1,1,1,0.4412887875093094,0.0,1,0.0,1.0,10238,16000.0,0,0,1,5,1
2257,879618,2,1,0,0,2,3,0.6247668180201081,0.0,1,0.0,0.0,10238,16000.0,0,0,0,0,1
2260,696770,2,1,0,1,1,2,0.4618607083307367,1.0,1,0.0,1.0,10238,16000.0,0,0,1,0,0
2261,987946,3,1,0,2,0,2,0.3257088395291581,1.0,1,0.0,1.0,32765,10000.0,0,6,1,2,0
2263,658273,3,1,0,2,2,0,0.3426020227947669,1.0,1,0.0,1.0,10238,12000.0,0,3,0,1,0
2265,631499,0,1,0,3,2,0,0.627282790779749,1.0,0,1.0,1.0,10238,12000.0,0,3,0,3,0
2266,55559,1,1,0,0,1,1,0.3539233358292851,0.0,1,0.0,0.0,32765,7000.0,0,0,0,0,1
2267,491394,2,1,0,1,0,2,0.3368387192320729,1.0,1,1.0,1.0,10238,12000.0,0,0,0,2,0
2268,896754,2,1,0,0,2,0,0.5013975339330701,1.0,1,1.0,1.0,10238,8000.0,0,0,0,0,0
2269,8055,1,0,0,0,1,3,0.6859296356917879,1.0,0,1.0,0.0,10238,13000.0,0,0,0,0,0
2270,229715,3,1,0,2,2,0,0.7934413374140356,1.0,1,1.0,1.0,21217,12000.0,0,0,0,2,1
2271,361925,3,0,1,1,2,0,0.6945959774205787,1.0,0,0.0,1.0,10238,12000.0,0,0,0,0,0
2272,216068,0,1,0,3,0,3,0.5790642583651154,1.0,0,1.0,1.0,10238,12000.0,0,3,2,4,0
2274,950010,0,1,0,1,0,0,0.5733039193659009,1.0,0,1.0,1.0,32765,6000.0,0,3,0,1,0
2275,168357,0,0,0,2,2,0,0.5403093030297199,1.0,1,1.0,1.0,10238,13000.0,0,1,0,4,0
2276,777567,0,0,0,1,0,0,0.550786240567428,1.0,0,1.0,1.0,10238,15000.0,0,0,1,0,0
2277,695357,2,0,0,1,0,2,0.4126790215583455,1.0,0,1.0,1.0,10238,13000.0,0,0,0,0,0
2280,464427,1,0,0,0,1,1,0.3615365302867908,0.0,1,0.0,0.0,10238,15000.0,0,0,0,0,1
2282,422409,2,0,0,1,0,1,0.3233952211549333,1.0,1,0.0,1.0,32765,12000.0,0,2,0,2,0
2283,850789,1,1,0,0,0,1,0.209207438250117,0.0,1,0.0,1.0,10238,12000.0,0,0,0,0,1
2284,29071,3,0,0,2,0,3,0.6587634686642284,1.0,1,0.0,1.0,21217,10000.0,0,1,0,1,1
2285,233968,1,0,0,0,0,3,0.4747628156138578,1.0,1,0.0,0.0,32765,14000.0,0,0,0,0,1
2286,312512,0,1,0,1,2,0,0.6249463939906088,1.0,1,0.0,1.0,10238,10000.0,0,0,0,1,0
2288,847188,3,0,0,2,2,3,0.4590963601154736,1.0,1,1.0,1.0,10238,10000.0,0,4,1,0,0
2289,243725,1,0,0,0,2,1,0.4458145649207179,0.0,1,0.0,1.0,10238,14000.0,0,0,0,0,1
2291,997850,2,0,0,1,0,2,0.435684443338844,1.0,0,0.0,0.0,10238,18000.0,0,1,0,0,0
2292,927473,0,0,0,0,2,0,0.6704443520719815,1.0,1,1.0,1.0,10238,7000.0,0,0,0,0,0
2293,232741,0,1,1,3,0,0,0.6729033336097276,1.0,0,1.0,0.0,32765,13000.0,0,7,1,2,0
2294,753926,2,0,0,1,0,2,0.62683738396433,0.0,1,0.0,0.0,10238,18000.0,0,0,0,0,1
2295,125369,3,0,0,1,2,0,0.5455841291877064,1.0,1,1.0,1.0,10238,14000.0,0,1,0,0,0
2296,851148,2,0,0,1,1,1,0.3641481700600781,1.0,1,0.0,0.0,32765,15000.0,0,0,0,0,0
2297,995068,3,0,0,1,0,0,0.5195896708682597,1.0,0,1.0,1.0,10238,12000.0,0,1,0,0,0
2298,636096,2,0,0,1,1,0,0.7283059747612598,1.0,1,0.0,1.0,32765,7000.0,0,4,0,0,1
2299,544712,0,0,0,2,2,0,0.6205968239964096,0.0,0,1.0,1.0,32765,6000.0,0,3,1,1,0
2300,985586,1,1,0,0,0,1,0.2201137286412824,0.0,1,0.0,0.0,10238,13000.0,0,0,0,0,1
2301,249454,3,0,0,2,1,2,0.5053357773673236,1.0,1,1.0,0.0,32765,16000.0,0,0,0,1,0
2303,26981,1,0,0,0,2,3,0.5300196346155583,1.0,1,1.0,1.0,10238,12000.0,0,0,0,0,1
2304,860859,0,1,0,3,0,3,0.5003602785833389,1.0,1,0.0,1.0,32765,10000.0,0,10,1,5,0
2306,560905,2,0,0,1,1,1,0.4503478759046066,1.0,1,0.0,1.0,10238,19000.0,0,0,0,0,0
2307,639208,1,1,0,0,1,1,0.4507118935979788,1.0,1,1.0,0.0,10238,10000.0,0,0,0,0,1
2310,114845,0,0,0,2,2,0,0.6311921398557454,0.0,1,1.0,1.0,32765,5000.0,0,5,1,0,0
2311,491567,0,0,0,3,1,0,0.5431625565124614,1.0,0,0.0,0.0,10238,16000.0,0,0,0,0,0
2312,605113,2,1,1,1,1,2,0.4201405305138809,1.0,1,0.0,0.0,10238,14000.0,0,0,0,2,1
2313,613485,2,0,0,1,2,2,0.3831498666542099,0.0,0,1.0,1.0,32765,11000.0,0,3,1,0,0
2314,20220,3,0,0,2,0,0,0.7791679553969678,1.0,1,0.0,1.0,32765,14000.0,0,1,2,0,0
2315,601107,2,1,0,1,0,2,0.4318023987009185,0.0,1,0.0,1.0,32765,12000.0,1,0,0,2,1
2316,203166,2,1,0,0,2,3,0.4789172761106194,1.0,1,0.0,0.0,10238,14000.0,0,0,0,0,0
2317,966351,2,1,0,1,2,3,0.4117778046909311,1.0,0,0.0,0.0,10238,16000.0,0,0,1,1,0
2318,238538,3,0,0,2,0,3,0.5951126132753632,0.0,0,1.0,1.0,92101,14000.0,0,1,1,0,1
2320,687774,2,0,0,1,1,1,0.3550991539047511,0.0,1,1.0,0.0,10238,12000.0,0,0,0,0,0
2321,801363,1,1,0,0,0,1,0.3268623226674747,1.0,1,0.0,0.0,10238,12000.0,0,0,0,0,0
2324,347529,2,1,0,1,0,1,0.426888913221868,0.0,1,0.0,1.0,32765,9000.0,0,4,0,0,0
2325,449629,2,0,1,0,1,1,0.2959614920166271,0.0,1,1.0,1.0,10238,9000.0,0,0,0,0,1
2326,622612,1,1,0,0,1,2,0.463940368494201,1.0,1,0.0,0.0,10238,18000.0,1,0,0,0,0
2327,453408,1,0,0,0,0,2,0.4799110570189837,0.0,1,0.0,1.0,10238,11000.0,0,0,0,0,1
2328,359855,0,0,0,3,2,0,0.6850566210543733,1.0,1,1.0,0.0,10238,15000.0,0,2,0,2,0
2329,96104,2,1,0,1,1,1,0.1705500566934862,0.0,1,0.0,0.0,10238,15000.0,0,2,0,1,1
2330,163488,1,0,0,0,2,1,0.3710940022822425,0.0,1,0.0,0.0,92101,16000.0,0,0,0,0,1
2331,826934,2,1,0,1,0,3,0.4794426637305649,0.0,0,1.0,1.0,32765,10000.0,0,3,0,0,1
2332,66535,2,0,0,1,2,3,0.4968750939797052,1.0,0,1.0,0.0,32765,6000.0,0,3,0,0,0
2334,438501,1,0,0,0,1,1,0.391560874266939,0.0,1,0.0,0.0,32765,11000.0,0,0,0,0,1
2335,153771,3,1,0,2,2,0,0.4539275558254621,0.0,0,1.0,1.0,10238,8000.0,0,4,0,1,0
2336,586374,2,0,0,0,0,3,0.5710471942457584,1.0,0,1.0,0.0,10238,13000.0,0,0,0,0,0
2337,139478,2,1,0,1,2,0,0.4768445211434441,1.0,0,1.0,1.0,10238,9000.0,0,0,2,3,0
2338,115279,0,1,0,2,0,0,0.5964914522328386,1.0,0,1.0,1.0,10238,11000.0,0,0,1,2,0
2339,298157,0,0,0,3,2,0,0.6610339717907807,0.0,1,1.0,1.0,32765,8000.0,0,5,2,4,0
2340,194823,3,0,0,2,0,3,0.6599559493185874,0.0,1,1.0,1.0,10238,7000.0,0,1,1,0,0
