,Unnamed: 0,Gender,customer_type,age,type_of_travel,customer_class,flight_distance,inflight_wifi_service,departure_arrival_time_convenient,ease_of_online_booking,gate_location,food_and_drink,online_boarding,seat_comfort,inflight_entertainment,onboard_service,leg_room_service,baggage_handling,checkin_service,inflight_service,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,target
3644,3644,1,0,29,0,2,483,1,4,1,3,2,1,2,2,5,1,3,4,4,2,40,40.0,0
3645,3645,0,0,50,0,0,363,1,1,4,4,2,4,2,2,4,2,4,2,4,2,3,0.0,0
3646,3646,1,1,23,1,2,231,3,1,3,3,3,3,3,3,1,5,4,1,3,3,0,0.0,0
3647,3647,0,0,43,1,1,1437,2,2,2,2,2,5,5,5,5,5,5,3,5,3,0,0.0,1
3648,3648,0,0,53,1,0,853,2,2,2,2,1,2,1,1,4,5,4,1,4,1,2,2.0,0
3649,3649,0,0,17,0,2,366,3,4,3,3,5,3,5,5,4,3,4,4,5,5,0,0.0,0
3650,3650,0,1,35,1,1,1947,2,2,2,1,1,2,1,1,4,5,3,4,4,1,0,9.0,0
3651,3651,0,0,47,1,1,526,2,4,4,4,3,2,1,2,2,3,2,2,2,4,7,0.0,0
3652,3652,0,0,16,1,1,3262,2,3,1,3,2,2,2,2,4,3,4,2,3,2,77,70.0,0
3653,3653,0,0,50,1,1,2647,5,5,5,5,2,4,4,4,4,4,4,4,4,3,0,0.0,1
3654,3654,0,1,22,1,2,612,1,4,1,4,2,1,5,2,3,1,4,1,3,2,0,0.0,0
3655,3655,0,1,25,1,1,484,2,0,3,4,1,3,1,1,3,5,5,5,5,1,0,0.0,0
3656,3656,0,0,42,0,2,1546,2,5,2,3,1,2,1,1,4,3,5,3,5,1,0,0.0,0
3657,3657,0,0,29,1,2,1012,3,5,4,4,3,3,3,3,1,2,3,4,2,3,0,3.0,0
3658,3658,0,0,63,0,2,209,4,2,4,4,5,4,2,5,4,4,3,3,3,5,0,3.0,0
3659,3659,1,0,40,1,1,566,5,5,5,5,1,2,1,5,5,5,5,2,5,5,0,10.0,1
3660,3660,0,0,59,1,1,3824,1,1,1,1,4,5,4,4,4,4,4,4,4,4,3,7.0,1
3661,3661,1,0,28,1,2,1056,3,1,1,1,3,4,3,3,4,4,2,2,2,3,0,0.0,1
3662,3662,1,1,28,1,1,532,2,2,2,2,2,2,5,2,5,4,4,5,5,2,0,0.0,0
3663,3663,1,0,20,0,2,1475,5,4,5,4,2,5,2,2,1,5,2,4,3,2,0,0.0,1
3664,3664,0,0,57,1,0,2475,2,4,4,4,1,2,1,1,1,3,3,1,3,1,0,0.0,0
3665,3665,1,0,35,0,2,575,4,5,4,4,1,4,1,1,3,3,5,5,4,1,0,0.0,0
3666,3666,1,1,47,1,1,436,1,1,1,3,5,1,5,5,4,3,4,5,5,5,7,0.0,0
3667,3667,1,0,50,1,1,2475,5,5,5,5,4,4,4,5,3,4,5,4,4,4,0,35.0,1
3668,3668,0,1,14,1,2,787,3,3,3,4,2,3,2,2,3,1,3,3,3,2,106,107.0,0
3669,3669,1,0,23,1,1,2475,1,1,1,1,2,2,2,5,4,3,4,2,2,2,14,82.0,1
3670,3670,1,0,52,1,2,399,5,2,2,2,2,1,4,5,5,5,5,2,5,1,84,84.0,1
3671,3671,0,0,28,0,2,1173,1,1,0,1,2,0,2,2,1,2,1,4,2,2,0,0.0,0
3672,3672,1,1,29,1,2,761,2,2,2,4,3,2,3,3,2,3,3,2,4,3,0,0.0,0
3673,3673,1,0,41,0,2,937,2,2,2,4,2,2,2,2,1,4,4,1,4,2,0,0.0,0
3674,3674,0,0,51,1,1,1833,1,1,3,1,3,4,4,4,4,4,4,5,4,5,2,0.0,1
3675,3675,1,0,31,0,2,354,4,4,3,1,3,5,1,4,5,5,5,1,5,1,200,201.0,0
3676,3676,1,0,46,1,1,3437,5,5,5,5,5,4,4,5,5,5,5,5,5,3,58,53.0,1
3677,3677,0,0,51,1,2,570,1,3,5,5,2,1,2,2,1,5,4,2,4,2,0,0.0,0
3678,3678,1,1,23,1,1,545,1,3,1,3,4,1,4,4,3,4,3,1,3,4,5,17.0,0
3679,3679,0,0,28,1,1,1065,3,3,3,3,4,4,4,4,5,5,5,4,4,4,134,133.0,1
3680,3680,0,0,28,0,2,675,4,1,4,4,5,4,5,5,4,4,4,1,3,5,0,0.0,0
3681,3681,1,0,18,0,2,2586,4,4,4,3,4,1,1,4,3,3,5,1,3,1,248,271.0,0
3682,3682,0,0,16,0,2,1085,3,4,3,3,4,3,4,4,4,2,5,3,5,4,0,2.0,0
3683,3683,0,0,32,0,2,628,3,1,3,2,5,3,5,5,2,3,3,4,3,5,20,14.0,0
3684,3684,0,0,58,0,1,1995,4,3,4,4,4,4,3,5,5,4,5,1,5,2,0,0.0,0
3685,3685,1,0,14,0,2,853,3,1,3,3,4,3,4,4,1,3,2,4,3,4,12,1.0,0
3686,3686,1,0,45,1,1,1624,2,2,2,2,5,4,4,5,5,5,5,3,5,5,9,0.0,1
3687,3687,0,1,19,0,2,253,5,4,0,5,3,0,4,3,2,3,2,1,4,3,0,0.0,1
3688,3688,1,0,30,1,1,2422,3,3,3,3,4,4,4,4,3,2,4,4,4,4,0,0.0,1
3689,3689,0,0,13,1,0,612,3,4,4,4,3,3,4,3,1,1,4,4,4,3,0,12.0,0
3690,3690,0,0,43,0,2,1096,4,3,4,3,2,4,2,2,2,4,4,4,4,2,0,0.0,1
3691,3691,0,1,26,1,2,1034,4,4,4,2,3,4,5,3,4,1,2,1,1,3,64,47.0,1
3692,3692,0,0,41,1,1,224,0,0,0,3,2,5,4,2,2,2,2,4,2,3,0,0.0,1
3693,3693,1,0,52,1,1,1416,4,4,4,4,5,4,4,4,4,4,4,3,4,1,0,0.0,0
3694,3694,1,0,33,1,1,430,3,2,2,2,1,3,3,3,3,4,3,4,3,3,3,2.0,0
3695,3695,0,0,49,1,0,1074,4,1,1,1,4,4,4,4,3,4,5,3,2,4,0,0.0,1
3696,3696,0,1,20,1,1,594,4,5,4,2,3,4,3,3,5,3,5,5,4,3,0,0.0,1
3697,3697,0,0,51,0,2,867,3,2,3,2,4,3,4,4,3,2,2,4,2,4,2,0.0,0
3698,3698,0,0,30,0,2,447,3,4,3,3,5,3,5,5,4,3,4,4,4,5,42,27.0,0
3699,3699,0,0,34,0,0,1091,0,3,0,4,1,0,2,1,2,5,3,1,3,1,0,2.0,1
3700,3700,1,0,41,0,2,1262,5,5,5,3,1,5,1,1,3,3,4,4,5,1,0,0.0,1
3701,3701,1,0,40,0,2,854,3,5,3,3,4,3,4,4,5,5,5,5,5,4,0,0.0,0
3702,3702,0,0,7,0,2,1107,3,2,3,2,3,3,3,3,2,1,2,2,3,3,0,0.0,0
3703,3703,0,0,23,0,2,196,0,5,0,1,2,0,2,2,4,1,5,1,5,2,18,13.0,1
3704,3704,1,0,54,0,2,528,4,1,4,4,4,4,4,3,3,4,3,3,3,4,0,0.0,0
3705,3705,1,0,9,0,2,1262,3,4,2,4,3,2,3,3,3,2,5,3,4,3,0,0.0,0
3706,3706,1,0,9,0,2,1190,4,4,4,3,4,4,4,4,4,4,4,5,5,4,0,0.0,1
3707,3707,1,0,55,0,2,687,2,4,1,5,2,4,4,4,4,1,4,3,4,3,0,0.0,0
3708,3708,0,0,50,1,1,1428,3,1,1,1,2,3,3,3,3,3,3,3,3,1,0,0.0,0
3709,3709,1,1,48,1,2,960,2,2,2,1,3,2,2,3,1,4,5,5,5,3,32,2.0,0
3710,3710,0,0,58,1,1,3593,4,4,5,4,4,4,4,2,2,2,2,4,2,5,0,0.0,1
3711,3711,1,1,41,1,1,2446,1,1,1,3,4,1,4,4,5,5,4,3,4,4,2,0.0,0
3712,3712,1,0,39,1,1,89,4,3,3,3,3,4,3,2,2,2,4,2,2,3,0,0.0,0
3713,3713,1,0,25,0,2,2611,4,3,4,4,4,1,1,4,3,4,3,1,2,1,53,71.0,0
3714,3714,0,0,28,1,1,2136,2,1,1,1,2,2,2,2,3,2,3,2,3,2,23,96.0,0
3715,3715,0,0,53,0,2,996,2,5,2,4,2,2,2,2,4,2,5,5,4,2,8,31.0,0
3716,3716,0,0,15,0,2,546,3,3,3,2,2,3,4,2,4,1,1,4,3,2,37,37.0,0
3717,3717,0,0,26,0,2,861,1,2,1,4,1,4,4,4,5,3,3,4,1,4,158,152.0,0
3718,3718,1,0,33,1,1,1987,4,4,4,4,3,4,3,4,4,4,4,2,4,1,1,0.0,0
3719,3719,1,0,44,1,1,3555,2,2,5,2,2,4,5,5,5,5,5,5,5,5,0,1.0,1
3720,3720,1,0,40,1,2,147,4,4,4,4,4,4,4,4,4,5,1,4,2,4,0,0.0,1
3721,3721,0,0,60,1,1,3123,2,1,1,1,3,4,3,2,2,2,2,4,2,4,3,0.0,0
3722,3722,0,1,23,1,1,1165,4,0,4,2,1,4,1,1,3,2,5,4,5,1,79,63.0,1
3723,3723,1,0,36,1,1,3394,5,5,5,5,5,4,5,4,4,4,4,5,4,3,0,9.0,1
3724,3724,0,0,63,0,2,304,2,5,2,3,1,2,1,1,3,5,5,4,5,1,4,0.0,0
3725,3725,1,0,35,1,1,1598,1,1,1,1,5,1,4,5,5,5,5,3,5,2,0,0.0,1
3726,3726,1,0,34,0,2,526,3,5,3,1,5,3,5,5,4,4,5,5,5,5,8,9.0,0
3727,3727,0,0,55,1,1,902,5,5,5,5,3,3,3,2,4,1,5,3,2,3,57,30.0,1
3728,3728,1,0,55,0,2,2072,2,5,2,3,4,4,4,5,5,2,1,5,5,4,0,0.0,0
3729,3729,1,0,12,1,1,3496,4,4,5,4,4,4,4,4,3,5,4,3,4,4,0,0.0,1
3730,3730,0,0,21,0,1,679,2,5,2,4,4,2,4,4,3,3,5,4,4,4,46,58.0,0
3731,3731,1,0,54,1,1,3305,5,5,2,5,2,5,5,4,4,4,4,4,4,5,11,41.0,1
3732,3732,1,1,27,1,1,421,1,2,2,4,1,2,2,1,2,5,4,1,3,1,20,21.0,0
3733,3733,0,0,40,1,0,639,4,2,2,2,4,4,4,4,3,2,4,1,4,4,14,8.0,1
3734,3734,1,0,32,1,1,1857,5,5,5,5,3,4,3,3,4,1,5,4,1,3,0,0.0,1
3735,3735,0,0,57,1,1,442,2,1,1,1,2,3,4,2,2,2,2,4,2,1,0,0.0,0
3736,3736,0,0,25,1,1,1579,3,3,3,3,5,5,5,5,5,5,4,5,5,5,240,280.0,1
3737,3737,1,0,56,1,1,1663,5,5,5,5,2,2,4,4,4,4,5,2,4,1,4,11.0,1
3738,3738,0,0,47,1,1,2288,2,2,2,2,5,5,5,5,5,4,5,5,5,5,4,0.0,1
3739,3739,0,1,41,1,2,406,2,0,2,5,4,2,4,4,2,4,2,3,4,4,0,0.0,0
3740,3740,1,0,59,1,1,2533,1,1,1,1,4,4,4,4,4,4,4,4,4,3,11,23.0,1
3741,3741,1,0,8,0,2,2288,2,2,2,4,2,2,2,2,3,2,4,1,4,2,0,0.0,0
3742,3742,0,0,45,1,1,528,1,1,1,1,2,2,1,5,5,5,5,5,5,3,0,10.0,1
3743,3743,0,0,25,0,2,515,4,5,4,4,4,4,4,4,5,4,4,4,5,4,0,10.0,1
3744,3744,0,1,21,1,2,153,1,2,1,4,5,1,1,5,4,2,4,4,3,5,0,0.0,0
3745,3745,1,1,33,1,1,544,1,1,1,3,5,1,4,5,1,3,4,4,4,5,0,27.0,0
3746,3746,0,0,60,1,2,759,3,4,4,4,2,3,2,2,3,5,4,4,3,2,29,15.0,0
3747,3747,0,0,52,1,1,2565,4,4,4,4,3,4,5,4,4,4,4,5,4,5,9,7.0,1
3748,3748,0,1,24,1,1,776,4,0,4,4,2,4,1,2,4,5,5,3,4,2,51,42.0,1
3749,3749,1,0,28,1,1,867,3,3,1,1,3,3,3,3,3,3,3,2,4,3,0,0.0,0
3750,3750,0,1,23,1,1,632,4,5,4,4,4,2,2,5,3,5,5,2,3,2,154,141.0,1
3751,3751,1,0,68,0,2,1119,3,4,3,4,3,3,2,3,3,3,1,3,3,3,40,31.0,0
3752,3752,0,0,38,1,1,3464,1,0,0,3,1,4,3,5,5,0,5,2,5,1,0,0.0,0
3753,3753,1,0,54,1,1,1074,3,3,5,3,1,3,2,3,3,3,3,2,3,3,0,3.0,0
3754,3754,0,0,42,1,2,261,4,2,2,2,4,4,4,4,1,4,3,2,4,4,0,0.0,1
3755,3755,0,0,33,1,0,1024,0,0,0,2,5,0,5,5,5,2,4,5,1,5,0,0.0,1
3756,3756,1,0,37,1,1,925,1,1,3,1,4,4,5,5,5,5,5,5,5,3,0,0.0,1
3757,3757,0,0,44,1,1,1258,5,5,5,5,2,4,5,5,5,5,5,3,5,5,27,26.0,1
3758,3758,1,0,56,1,1,680,4,4,4,4,2,3,3,4,4,4,4,4,4,4,0,0.0,0
3759,3759,1,0,64,0,2,238,3,4,3,2,3,5,5,4,4,3,4,4,4,5,0,0.0,0
3760,3760,0,0,51,1,1,1237,3,3,3,3,4,4,3,3,3,3,3,2,3,1,13,0.0,0
3761,3761,0,0,17,0,2,255,5,2,5,2,5,5,5,5,1,3,3,3,3,5,0,0.0,1
3762,3762,0,0,24,1,1,1750,3,3,3,3,5,4,5,5,3,4,3,5,5,5,1,2.0,1
3763,3763,1,1,22,1,2,854,4,4,4,3,1,4,1,1,3,4,1,5,5,1,6,0.0,1
3764,3764,0,0,22,1,2,2342,2,3,3,3,2,2,4,2,1,2,2,1,4,2,0,5.0,0
3765,3765,0,0,63,1,0,771,3,4,4,4,3,3,3,3,1,4,3,2,4,3,0,0.0,0
3766,3766,0,0,34,0,2,528,2,5,2,2,2,2,4,2,1,3,1,5,1,2,0,0.0,0
3767,3767,1,0,51,1,2,1788,4,4,4,4,1,3,3,4,4,4,4,1,4,2,0,6.0,0
3768,3768,0,0,7,0,2,1182,3,5,2,2,1,2,1,1,4,5,5,3,4,1,0,0.0,0
3769,3769,1,0,23,1,1,2930,4,4,2,4,5,5,5,5,2,2,5,4,1,5,10,0.0,1
3770,3770,1,0,49,0,2,325,2,2,2,3,2,3,3,2,2,2,1,2,2,4,9,8.0,0
3771,3771,0,0,32,1,2,144,4,1,1,1,4,5,4,4,2,3,1,4,3,4,0,10.0,1
3772,3772,1,1,22,1,2,164,2,0,2,4,3,2,3,3,3,5,5,4,4,3,0,0.0,0
3773,3773,0,0,42,1,1,3847,2,2,2,2,5,4,4,5,5,4,5,5,5,3,0,0.0,1
3774,3774,0,0,16,0,2,883,3,4,3,3,1,3,1,1,5,3,4,2,3,1,0,0.0,0
3775,3775,1,0,47,1,1,3305,0,0,0,4,5,3,4,2,2,2,2,1,2,2,0,0.0,1
3776,3776,0,0,55,1,1,67,5,5,5,5,1,2,1,5,5,5,5,5,5,2,10,12.0,1
3777,3777,0,0,52,1,1,1488,5,5,4,5,2,4,4,5,5,5,5,3,5,3,21,2.0,1
3778,3778,1,0,29,1,2,1012,2,5,5,5,2,2,2,1,2,2,2,2,4,2,156,157.0,0
3779,3779,0,0,22,1,1,1755,2,4,4,4,2,2,2,2,2,2,4,1,3,2,10,13.0,0
3780,3780,0,0,58,1,1,446,1,1,1,1,3,4,5,4,4,4,4,4,4,5,76,74.0,1
3781,3781,0,0,27,0,2,896,5,4,5,3,4,5,1,4,4,3,4,5,4,4,0,0.0,1
3782,3782,0,1,23,1,2,296,3,5,3,5,3,3,1,3,5,2,4,3,1,3,0,0.0,0
3783,3783,0,0,38,0,2,813,0,1,0,4,5,0,2,5,4,2,3,2,4,5,0,1.0,1
3784,3784,0,0,44,1,1,2456,3,3,3,3,2,4,5,3,3,3,3,3,3,5,37,48.0,1
3785,3785,0,0,24,0,0,544,2,1,2,4,5,2,2,5,2,5,3,2,4,5,0,0.0,0
3786,3786,0,0,33,1,1,3549,2,2,2,2,5,5,5,5,3,3,4,3,5,5,6,0.0,1
3787,3787,0,1,43,1,2,139,3,0,3,3,4,3,4,4,5,3,3,2,5,4,0,0.0,0
3788,3788,1,0,53,1,1,2163,1,1,1,1,5,5,4,4,4,4,4,4,4,3,0,0.0,1
3789,3789,0,0,41,0,2,250,1,4,1,4,1,1,1,1,4,2,5,3,4,1,11,26.0,0
3790,3790,0,0,67,0,2,449,2,5,4,3,2,4,2,2,5,5,4,4,4,2,0,0.0,0
3791,3791,0,0,16,0,0,913,3,5,2,2,2,2,2,2,3,4,3,2,5,2,0,0.0,0
3792,3792,0,0,40,0,2,1139,2,5,2,1,1,2,1,1,3,5,4,3,5,1,0,0.0,0
3793,3793,1,0,42,1,1,853,3,3,3,3,1,1,5,3,3,2,3,5,3,5,5,7.0,1
3794,3794,1,1,40,1,1,691,3,3,3,4,1,3,1,1,2,5,4,4,3,1,37,65.0,0
3795,3795,1,0,32,1,1,1932,2,4,4,4,2,2,2,2,4,1,4,1,3,2,27,27.0,0
3796,3796,1,0,58,1,0,766,5,2,2,2,3,2,3,5,5,5,5,4,5,3,13,7.0,1
3797,3797,1,1,23,1,2,133,3,2,3,4,1,3,1,1,2,4,3,2,4,1,0,0.0,0
3798,3798,1,0,39,0,0,570,1,2,2,4,2,2,2,2,4,5,4,2,4,2,14,15.0,0
3799,3799,1,0,25,0,2,365,2,5,3,2,4,3,4,4,3,3,4,3,4,4,2,0.0,0
3800,3800,0,0,52,1,2,500,1,2,2,2,1,1,1,1,4,5,3,1,4,1,16,13.0,0
3801,3801,0,0,44,0,2,986,5,4,5,5,5,5,5,5,3,3,5,4,5,5,16,5.0,1
3802,3802,0,1,36,1,2,160,3,3,3,3,2,3,1,2,1,2,3,2,4,2,0,0.0,0
3803,3803,0,0,56,1,1,2201,5,5,5,5,1,1,5,5,5,5,5,2,5,1,0,1.0,1
3804,3804,1,0,56,0,2,304,3,3,3,4,2,3,4,2,2,3,2,2,2,2,3,0.0,0
3805,3805,0,0,36,1,1,2028,3,3,3,3,1,4,2,4,4,4,4,5,4,4,43,15.0,1
3806,3806,0,0,38,1,1,2734,4,4,4,4,4,3,1,4,4,4,4,2,4,1,0,4.0,1
3807,3807,1,0,38,1,1,2532,1,1,1,1,1,2,3,5,5,5,5,3,5,5,0,0.0,1
3808,3808,1,0,19,0,2,1012,1,2,2,4,1,2,1,1,1,3,4,2,3,1,0,5.0,0
3809,3809,0,0,55,1,1,3596,1,1,4,1,3,4,5,5,5,5,5,4,5,5,1,2.0,1
3810,3810,1,0,59,1,1,169,3,1,1,1,1,3,1,3,1,3,3,1,3,1,169,153.0,0
3811,3811,0,0,28,1,1,1648,3,3,3,3,3,3,3,3,1,1,4,4,4,3,0,0.0,0
3812,3812,1,0,43,1,1,1674,2,2,2,2,2,4,2,5,5,5,5,4,5,2,0,0.0,1
3813,3813,0,0,30,1,1,1846,4,1,1,1,4,4,4,4,2,2,4,1,3,4,2,0.0,0
3814,3814,1,0,58,0,2,2349,2,1,2,2,1,2,3,3,3,2,3,2,3,2,0,26.0,0
3815,3815,0,0,37,1,1,985,3,3,3,3,5,5,4,4,4,5,4,3,4,3,0,0.0,1
3816,3816,1,0,27,1,1,695,1,4,4,4,1,1,1,1,2,5,2,1,3,1,0,17.0,0
3817,3817,0,0,57,1,2,541,4,1,1,1,3,4,3,3,1,1,4,2,2,3,0,0.0,1
3818,3818,1,0,34,1,1,3540,3,3,3,3,3,4,3,5,5,5,5,5,5,2,23,30.0,1
3819,3819,0,0,27,1,1,2434,4,4,4,4,4,4,4,4,3,5,5,3,4,4,4,0.0,1
3820,3820,1,0,32,0,2,1491,2,4,2,1,5,2,5,5,5,5,4,3,5,5,8,0.0,0
3821,3821,0,0,40,0,2,626,2,1,2,3,5,2,5,5,4,2,3,4,3,5,0,0.0,0
3822,3822,1,0,43,1,1,1076,5,5,3,5,5,4,5,5,5,5,5,3,5,5,8,57.0,1
3823,3823,0,1,41,1,1,2640,3,3,3,4,2,3,2,2,3,3,4,2,4,2,23,0.0,0
3824,3824,1,0,48,1,1,957,3,3,3,3,4,4,5,4,4,4,4,3,4,5,13,2.0,1
3825,3825,0,0,43,1,1,3159,2,2,2,2,5,5,5,5,5,5,5,5,5,4,0,5.0,1
3826,3826,0,1,55,1,1,1721,3,4,4,4,4,3,4,4,4,4,4,3,4,4,29,31.0,0
3827,3827,0,0,49,1,1,1523,4,4,4,4,3,5,4,5,5,5,5,5,5,3,0,0.0,1
3828,3828,0,0,46,1,1,2749,1,1,1,1,2,4,5,4,4,4,4,3,4,3,0,0.0,1
3829,3829,0,1,40,1,2,152,4,0,4,4,4,2,4,4,4,4,1,4,3,4,138,130.0,1
3830,3830,1,0,11,0,2,1034,2,5,3,1,4,3,4,4,5,2,5,4,4,4,0,0.0,0
3831,3831,0,1,34,1,2,746,2,2,2,4,4,2,4,4,2,2,3,2,4,4,1,18.0,0
3832,3832,0,0,48,1,2,545,2,2,1,2,2,2,2,2,3,4,4,4,4,2,0,0.0,0
3833,3833,1,0,42,1,1,175,0,4,0,2,5,5,5,3,3,5,5,5,3,5,98,140.0,1
3834,3834,0,1,42,1,1,237,1,1,1,4,2,1,2,2,4,4,5,5,5,2,5,8.0,0
3835,3835,1,0,44,1,1,2125,4,4,4,4,4,3,5,5,5,4,5,3,5,3,0,0.0,1
3836,3836,0,0,27,1,2,590,4,1,1,1,4,4,4,4,5,4,3,5,1,4,0,0.0,1
3837,3837,1,0,53,0,0,621,2,3,2,2,3,5,4,4,4,2,4,4,4,1,0,0.0,0
3838,3838,1,0,35,1,1,3950,1,4,4,4,4,3,3,1,1,1,1,4,1,2,0,0.0,0
3839,3839,0,0,40,1,1,2405,4,5,2,2,4,3,4,4,4,3,4,1,4,3,4,11.0,0
3840,3840,1,0,47,1,1,517,2,2,2,2,5,4,5,4,4,4,4,3,4,1,29,12.0,1
3841,3841,1,0,34,1,1,363,3,4,4,4,2,3,3,3,3,3,3,2,3,2,84,112.0,0
3842,3842,1,0,48,1,2,642,1,3,3,3,2,3,4,1,1,1,1,3,1,3,71,61.0,0
3843,3843,1,1,36,1,1,258,1,1,1,4,2,1,2,2,4,3,5,4,5,2,8,6.0,0
3844,3844,1,0,28,1,1,528,4,4,4,4,5,5,5,5,4,3,5,4,4,5,0,18.0,1
3845,3845,0,0,22,0,2,340,1,1,1,2,3,1,3,3,4,3,2,1,2,3,0,0.0,0
3846,3846,0,1,44,1,1,391,1,1,1,5,5,1,5,5,5,4,4,4,4,5,1,0.0,0
3847,3847,1,0,48,0,2,262,2,3,2,3,4,4,3,3,3,2,3,3,3,2,0,0.0,0
3848,3848,1,0,44,0,2,666,2,0,2,3,5,4,4,1,1,2,1,3,1,5,22,22.0,0
3849,3849,0,0,22,0,2,425,3,2,3,2,5,3,5,5,4,1,1,4,1,5,0,0.0,0
3850,3850,1,0,42,0,2,1476,4,4,4,4,2,4,3,5,5,4,2,1,5,4,31,26.0,0
3851,3851,0,1,26,1,1,192,3,0,3,3,4,3,4,4,4,3,4,3,5,4,0,0.0,0
3852,3852,1,0,62,1,1,674,1,4,1,1,1,2,3,4,4,4,4,2,4,3,0,0.0,1
3853,3853,0,1,32,1,1,888,2,2,2,3,3,2,3,3,3,2,5,5,4,3,7,1.0,0
3854,3854,1,0,25,0,2,581,0,4,0,1,3,0,2,3,4,4,4,5,5,3,2,0.0,1
3855,3855,1,0,36,1,2,381,1,4,4,4,1,1,1,1,4,2,4,4,4,1,0,0.0,0
3856,3856,1,0,23,0,2,2075,3,5,3,5,1,3,1,1,3,3,5,2,4,1,5,0.0,0
3857,3857,0,0,47,1,2,581,2,1,1,1,1,2,1,1,1,4,2,5,3,1,14,4.0,1
3858,3858,0,0,49,1,0,531,5,4,4,4,3,5,3,3,3,1,2,4,5,3,0,0.0,1
3859,3859,0,0,61,0,2,2611,2,4,2,2,2,5,5,2,3,3,1,5,4,5,0,43.0,0
3860,3860,0,1,23,1,2,1188,1,1,1,4,2,1,2,2,5,5,4,3,4,2,0,0.0,0
3861,3861,1,0,34,1,0,201,2,2,4,4,2,2,2,2,3,4,2,2,2,2,2,0.0,0
3862,3862,1,0,65,0,2,627,0,4,1,1,3,5,5,3,3,1,4,5,3,4,0,0.0,1
3863,3863,0,0,9,0,2,2182,4,1,4,4,4,4,4,4,1,1,3,2,3,4,0,0.0,0
3864,3864,0,0,40,1,1,2049,4,4,4,4,1,1,1,4,4,4,4,4,4,2,2,0.0,1
3865,3865,1,0,57,1,0,156,5,3,3,3,4,3,4,5,5,5,5,3,5,2,5,25.0,1
3866,3866,0,0,53,1,1,3761,2,2,3,2,4,4,5,4,4,4,5,3,4,5,0,0.0,1
3867,3867,1,0,50,1,1,3135,2,2,2,2,4,5,4,5,5,5,5,3,5,4,0,0.0,1
3868,3868,0,0,36,0,2,683,4,2,3,4,2,3,2,2,3,3,3,2,3,2,0,0.0,0
3869,3869,1,0,68,1,0,1199,1,4,4,4,3,3,2,1,1,1,1,3,1,1,0,0.0,0
3870,3870,1,0,23,1,2,2288,2,4,4,4,2,2,3,2,1,3,4,2,3,2,0,0.0,0
3871,3871,1,0,69,0,2,431,4,4,4,4,5,4,5,2,2,4,2,3,2,5,0,0.0,1
3872,3872,0,0,25,1,1,1448,1,1,1,1,4,4,4,4,5,5,1,2,1,4,0,0.0,1
3873,3873,1,0,46,1,0,1024,3,1,1,1,2,2,3,2,2,3,2,3,2,3,0,0.0,0
3874,3874,1,0,40,1,1,2556,1,1,1,1,5,4,5,5,5,4,5,3,5,3,4,7.0,1
3875,3875,0,0,48,0,2,386,1,4,2,4,4,2,4,4,4,4,4,5,4,4,0,0.0,0
3876,3876,1,0,37,1,2,402,4,2,2,2,4,4,4,4,1,1,1,3,2,4,73,87.0,0
3877,3877,1,0,69,0,0,1013,5,4,5,2,5,5,5,1,1,4,1,5,1,3,0,0.0,1
3878,3878,1,0,44,1,1,862,2,5,5,5,3,4,4,2,2,1,2,2,2,3,0,44.0,0
3879,3879,0,0,47,1,1,420,5,5,5,5,4,5,5,4,4,4,4,4,4,5,0,0.0,1
3880,3880,1,0,35,1,2,1183,2,1,1,1,2,3,2,2,4,2,3,4,3,2,49,58.0,0
3881,3881,1,0,51,0,2,667,1,5,1,1,3,5,4,5,5,1,5,5,5,3,0,0.0,0
3882,3882,1,0,29,1,1,1754,3,3,3,3,4,4,4,4,4,2,3,3,5,4,0,0.0,1
3883,3883,1,0,39,1,2,244,5,1,1,1,5,5,5,5,4,4,5,5,4,5,0,1.0,1
3884,3884,1,0,48,1,1,547,5,5,5,5,3,4,5,4,4,4,4,4,4,4,0,0.0,1
3885,3885,1,0,53,1,1,3083,0,0,0,5,5,4,5,2,2,2,2,1,2,1,0,0.0,1
3886,3886,1,0,59,1,1,2721,3,3,3,3,2,4,4,5,5,5,5,5,5,3,15,68.0,1
3887,3887,0,1,21,1,2,223,3,0,3,1,4,3,5,4,1,1,2,5,4,4,0,0.0,0
3888,3888,0,0,41,1,1,1949,1,1,4,1,5,4,4,4,4,4,4,3,4,5,0,0.0,1
3889,3889,0,0,30,1,1,2894,3,3,3,3,3,3,3,3,5,5,4,3,5,3,8,5.0,1
3890,3890,1,0,49,1,2,594,3,4,4,4,4,4,3,3,3,3,3,4,3,2,89,77.0,0
3891,3891,0,0,59,0,2,406,3,5,4,1,1,4,1,1,3,5,4,1,5,1,0,18.0,0
3892,3892,0,0,7,0,2,1046,3,3,3,4,1,3,1,1,3,5,4,4,4,1,65,65.0,0
3893,3893,0,0,30,1,1,1379,4,2,2,2,4,4,4,4,1,2,3,4,4,4,0,0.0,0
3894,3894,0,0,40,0,2,1303,3,3,3,3,2,3,2,2,1,3,3,4,4,2,0,0.0,0
3895,3895,0,0,44,0,2,2007,2,4,2,2,4,2,4,4,5,2,3,3,4,4,17,9.0,0
3896,3896,1,0,52,1,1,2960,4,4,4,4,5,5,5,5,5,5,5,4,5,4,0,6.0,1
